"id";"artista";"musica";"generos";"genero_principal";"album";"key";"duracao";"popularidade";"acustico";"discurso";"vivacidade";"instrumentalidade";"energia";"tempo";"time_signature";"sonoridade";"dancabilidade";"valencia"
"5HwnezK198pJCEj1l2Adjy";"Camila Cabello";"She Loves Control";"dance pop, pop, post-teen pop";"Pop";"Camila";"D";177160;57;0,166;0,116;0,0889;0;0,758;94,9;4;-4,02;0,65;0,663
"6nEkxYIEnrbYH7h1hJ8Xn6";"The Beatles";"She Loves You - Mono / Remastered";"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock";"Rock";"1 (Remastered)";"E";140920;62;0,26;0,0481;0,074;0;0,916;75,533;4;-3,199;0,377;0,912
"2jey6aQoRNao7Ou9ftOXFC";"Lil Yachty";"she ready";"atl hip hop, melodic rap, rap, trap, viral rap";"HipHop";"Lil Boat 2";"C";185986;47;0,0572;0,0834;0,104;0;0,718;145,03;4;-3,482;0,825;0,689
"7EaYhztG7NoB469GNuiweM";"Maroon 5";"She Will Be Loved";"pop";"Pop";"LOVE";"C";257986;0;0,0544;0,0299;0,146;0;0,719;102,049;4;-5,366;0,7;0,554
"4llK75pXNWZz6KAho2Gp16";"Maroon 5";"She Will Be Loved - Radio Mix";"pop";"Pop";"Songs About Jane: 10th Anniversary Edition";"C";259453;75;0,228;0,0281;0,0994;0;0,663;102;4;-5,569;0,651;0,465
"1cG0umU5TKStygKsPFZ9pY";"Robin Schulz";"Shed a Light";"dance pop, deep euro house, deep house, edm, german dance, pop, pop dance, pop rap, tropical house";"Pop";"Shed a Light";"Gs";191379;56;0,112;0,102;0,257;0;0,787;122,058;4;-5,244;0,483;0,58
"5gqh2FMBquUEwDsRUU4pCF";"PNL";"Shenmue";"french hip hop, pop urbaine";"Pop";"Deux frères";"G";249598;49;0,0696;0,0665;0,0984;4,78e-05;0,582;126,063;4;-5,357;0,909;0,844
"0IuVhCflrQPMGRrOyoY5RW";"Tate McRae";"she's all i wanna be";"pop";"Pop";"she's all i wanna be";"D";206772;72;0,0134;0,0426;0,117;7,07e-06;0,644;160,036;4;-5,372;0,614;0,651
"5fsQSDifYpjfbCqvZKPVBj";"5 Seconds of Summer";"She's Kinda Hot";"boy band, dance pop, pop, post-teen pop";"Pop";"Sounds Good Feels Good (Deluxe)";"E";216454;62;0,00182;0,0317;0,109;0;0,908;118,031;4;-4,806;0,664;0,889
"0HtOJj7Kl74s1Ngf3MWeif";"J. Cole";"She's Mine Pt. 1";"conscious hip hop, hip hop, north carolina hip hop, rap";"HipHop";"4 Your Eyez Only";"D";209080;63;0,766;0,0587;0,284;0,0913;0,204;139,652;4;-15,165;0,439;0,0408
"3lIxtCaROdRDuTnNBDm3n2";"Gorillaz";"She's My Collar (feat. Kali Uchis)";"alternative hip hop";"HipHop";"Humanz (Deluxe)";"B";209560;69;0,00799;0,0313;0,112;0,081;0,815;140,158;4;-5,886;0,726;0,462
"6EE19skJ32p58xihYj2Waa";"blink-182";"She's Out Of Her Mind";"pop punk, punk, rock, socal pop punk";"Rock";"California";"C";162720;58;0,00448;0,0793;0,487;0;0,967;179,991;4;-2,706;0,447;0,606
"7KM7AeGDIWKxrMN7E4ljRA";"Years & Years";"Shine";"dance pop, edm, electropop, gauze pop, pop, pop dance, tropical house";"Pop";"Communion (Deluxe)";"Cs";255506;54;0,189;0,0349;0,104;0;0,716;108,002;4;-5,21;0,667;0,493
"1yHdfeCpeKPmSzQdfqHtq8";"Quavo";"SHINE";"atl hip hop, melodic rap, rap, trap";"HipHop";"QUAVO HUNCHO";"E";163823;42;0,0487;0,384;0,157;0;0,612;165,023;4;-6,316;0,865;0,607
"2ttfqpA40dpzzz9QhxnFCv";"Master KG";"Shine Your Light (feat. Akon)";"bolobedu house, south african house";"House";"Shine Your Light (feat. Akon)";"D";189390;57;0,0267;0,0434;0,106;9,61e-06;0,781;122,989;4;-6,004;0,763;0,399
"3OoZagIW3YK8vjt0ws6NOI";"DJ Khaled";"Shining (feat. Beyoncé & Jay-Z)";"hip hop, miami hip hop, pop rap, rap, southern hip hop, trap";"Pop";"Grateful";"D";283253;49;0,0479;0,116;0,271;4,45e-06;0,81;112,002;4;-5,171;0,773;0,567
"0o9zmvc5f3EFApU52PPIyW";"Fujii Kaze";"Shinunoga E-Wa";"japanese teen pop";"Pop";"HELP EVER HURT NEVER";"Fs";185573;84;0,166;0,0452;0,189;4,09e-05;0,76;158,078;4;-6,124;0,6;0,519
"3dEFa9KjOLEZl980ctEEv1";"Florence + The Machine";"Ship To Wreck";"baroque pop, pop, uk alternative pop";"Pop";"How Big, How Blue, How Beautiful (Deluxe)";"A";234526;56;0,00147;0,0325;0,277;0;0,923;141,991;4;-3,843;0,564;0,587
"2wSTnntOPRi7aQneobFtU4";"SZA";"Shirt";"pop, r&b";"Pop";"SOS";"Ds";181840;82;0,228;0,102;0,0879;0,00232;0,512;120,009;4;-7,72;0,848;0,572
"38hCL8cBJbOVr9gt0XedSB";"Ufo361";"Shit Changed";"german cloud rap, german hip hop";"HipHop";"Nur für dich";"A";183839;53;0,144;0,175;0,104;0,000405;0,528;157,005;4;-9,236;0,824;0,32
"50nfwKoDiSYg8zOCREWAm5";"Ed Sheeran";"Shivers";"pop, uk pop";"Pop";"=";"D";207853;83;0,281;0,0856;0,0424;0;0,859;141,02;4;-2,724;0,788;0,822
"3Z8gDycWX48tv06vVRMQtg";"Orelsan";"Shonen";"french hip hop, old school rap francais, rap conscient";"HipHop";"Civilisation";"A";153565;55;0,0919;0,25;0,122;0;0,647;143,104;4;-7,773;0,76;0,303
"33ZXjLCpiINn8eQIDYEPTD";"Mobb Deep";"Shook Ones, Pt. II";"east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap";"HipHop";"The Infamous";"As";325506;73;0,0146;0,229;0,0817;0,0114;0,786;93,857;4;-6,472;0,763;0,504
"2BJSMvOGABRxokHKB0OI8i";"Playboi Carti";"Shoota (feat. Lil Uzi Vert)";"atl hip hop, hip hop, plugg, pluggnb, rap";"HipHop";"Die Lit";"Cs";153800;75;0,188;0,196;0,122;0;0,649;153,075;4;-8,433;0,673;0,47
"7tOcPDj3vyopZ404pY6UuP";"Bag Raiders";"Shooting Stars";"alternative dance, australian dance, filter house, indietronica, new rave, nu disco";"House";"Shooting Stars";"B";227026;57;0,0528;0,0391;0,138;0,000348;0,717;124,989;4;-5,699;0,664;0,555
"5ExHDzOoOhC4xZGPh9zyQZ";"Future";"Shorty";"atl hip hop, rap, southern hip hop, trap";"HipHop";"Future & Juice WRLD Present... WRLD ON DRUGS";"As";121000;58;0,245;0,18;0,0973;0;0,386;131,971;4;-10,638;0,795;0,619
"51GmZjHgR1sWkHWqpQzpEa";"Ufo361";"Shot";"german cloud rap, german hip hop";"HipHop";"WAVE";"G";224400;50;0,035;0,0705;0,65;0,00301;0,785;105,037;4;-6,639;0,721;0,257
"0sfdiwck2xr4PteGOdyOfz";"AC/DC";"Shot In The Dark";"australian rock, hard rock, rock";"Rock";"POWER UP";"D";185133;60;2,07e-05;0,0338;0,064;5,27e-05;0,787;114,065;4;-4,708;0,599;0,822
"6qVXkG01rBYGfxIndGOQ3z";"David Guetta";"Shot Me Down (feat. Skylar Grey) - Radio Edit";"big room, dance pop, edm, pop, pop dance";"Pop";"Listen";"F";191412;57;0,0597;0,0549;0,115;0,0333;0,772;192,118;3;-4,359;0,347;0,035
"4ofwffwvvnbSkrMSCKQDaC";"George Ezra";"Shotgun";"folk-pop, neo-singer-songwriter";"Pop";"Staying at Tamara's";"F";201287;73;0,286;0,0457;0,242;0;0,735;115,744;4;-4,733;0,673;0,754
"2h6HdN3oPr4JijIQV29hv1";"Imagine Dragons";"Shots";"modern rock, rock";"Rock";"Smoke + Mirrors (Deluxe)";"B";232333;51;0,00713;0,0367;0,313;0,0113;0,76;104,957;4;-6,861;0,552;0,338
"6eSU1exzDvBEXmBRxspeh5";"Lil Tecca";"Shots";"melodic rap, pluggnb, rap, trap, viral rap";"Rap";"We Love You Tecca";"G";109373;62;0,525;0,0415;0,0759;0;0,582;108,028;4;-5,721;0,829;0,51
"0fsEFwLSJTSHSawhe864Cp";"Imagine Dragons";"Shots - Broiler Remix";"modern rock, rock";"Rock";"Smoke + Mirrors (Deluxe)";"B";191000;66;0,449;0,0332;0,105;0,154;0,784;120,012;4;-7,128;0,735;0,582
"5nIrdpo8eXQU3YgZelEXkd";"Vigiland";"Shots & Squats";"dance pop, edm, electro house, electronic trap, pop dance, pop rap, tropical house";"Pop";"Shots & Squats";"F";171799;59;0,00773;0,106;0,236;0,000501;0,812;128,012;4;-5,009;0,807;0,242
"3yhhv0VCmKkAWD9ysDLpTE";"Megan Thee Stallion";"Shots Fired";"dance pop, houston rap, pop, rap, trap queen";"Pop";"Good News";"D";170870;45;0,000761;0,3;0,0841;0;0,655;184,057;4;-4,775;0,826;0,45
"03m2VS3eYqKwbHvEykTYl5";"iann dior";"shots in the dark (with Trippie Redd)";"melodic rap, pop, pop rap, rap";"Pop";"Still Here";"Fs";188583;57;0,0275;0,0459;0,102;0;0,651;157,888;4;-5,537;0,58;0,562
"4dAMdQ6g4kGmnc1MDHsg77";"NLE Choppa";"Shotta Flow";"memphis hip hop, viral rap";"HipHop";"Shotta Flow";"A";160013;59;0,0786;0,588;0,132;1,58e-06;0,43;120,088;4;-6,728;0,888;0,45
"67XyC1GdSkKb9sbRRkUDXS";"NLE Choppa";"Shotta Flow (Feat. Blueface) [Remix]";"memphis hip hop, viral rap";"HipHop";"Shotta Flow (Feat. Blueface) [Remix]";"D";176631;67;0,0251;0,42;0,14;0;0,511;120,08;4;-4,768;0,894;0,568
"1orjH4IkSH9VrWmRCToKV8";"NLE Choppa";"Shotta Flow 5";"memphis hip hop, viral rap";"HipHop";"Shotta Flow 5";"Cs";145167;57;0,0838;0,328;0,0621;0;0,749;140,032;4;-5,268;0,806;0,77
"0dy5NFDnx5fuZvE8ZXEX35";"Bonez MC";"Shotz Fired";"german hip hop, hamburg hip hop";"HipHop";"Shotz Fired";"C";179843;51;0,249;0,139;0,165;0,0264;0,594;76,007;4;-9,087;0,839;0,58
"39shmbIHICJ2Wxnk1fPSdz";"The Clash";"Should I Stay or Should I Go - Remastered";"classic rock, permanent wave, punk, rock";"Rock";"Combat Rock (Remastered)";"D";188986;75;0,0804;0,116;0,384;0;0,836;113,375;4;-6,465;0,743;0,82
"0ErK6K0kYr0Ow2RkPMhmMs";"Little Mix";"Shout Out to My Ex";"dance pop, girl group, pop, post-teen pop, talent show, uk pop";"Pop";"Glory Days (Expanded Edition)";"F";246240;71;0,0242;0,0885;0,109;8,99e-06;0,747;126,014;4;-4,061;0,773;0,801
"7po7c8LzxTZ0ybU41qT5gD";"Melanie Martinez";"Show & Tell";"alt z, electropop, pop";"Pop";"K-12";"E";215972;64;0,304;0,275;0,359;0;0,746;109,994;4;-5,644;0,535;0,648
"4q6dqyGM25sKFU8nYAGRe4";"Kid Ink";"Show Me (feat. Chris Brown)";"dance pop, pop rap, rap, southern hip hop, trap";"Pop";"My Own Lane (Expanded Edition)";"G";217800;65;0,0355;0,0502;0,141;0;0,508;98,098;4;-7,299;0,711;0,663
"1Qdnvn4XlmZANCVy3XjrQo";"Audioslave";"Show Me How to Live";"alternative metal, alternative rock, nu metal, permanent wave, post-grunge, rock, supergroup";"Rock";"Audioslave";"A";277840;66;0,000336;0,0483;0,162;0,000177;0,854;89,4;4;-3,868;0,433;0,368
"6ksRossV4vKsXntCCZbhaM";"Sam Feldt";"Show Me Love";"dance pop, edm, electro house, pop, pop dance, pop edm, tropical house";"Pop";"Show Me Love";"C";181867;51;0,568;0,0327;0,0675;0;0,613;114,853;4;-5,034;0,589;0,19
"5CFJRZRq6sdKKtRwNPWbYv";"Kid Cudi";"Show Out (with Skepta & Pop Smoke)";"hip hop, ohio hip hop, rap";"HipHop";"Man On The Moon III: The Chosen";"Cs";174960;66;0,43;0,124;0,378;0,000392;0,589;143,896;4;-6,531;0,619;0,158
"48fzAdCxamFYCHNXXLk6zn";"shadowraze";"showdown";"russian drain, russian hip hop";"HipHop";"showdown";"Fs";120187;57;0,0355;0,129;0,0922;0,0294;0,63;114,945;4;-11,098;0,714;0,378
"3DmW6y7wTEYHJZlLo1r6XJ";"Becky G";"Shower";"dance pop, latin pop, latin viral pop, pop, rap latina, reggaeton";"Pop";"Shower";"D";206166;73;0,0317;0,0487;0,285;3,59e-05;0,529;119,987;4;-7,548;0,699;0,121
"0ARKW62l9uWIDYMZTUmJHF";"BLACKPINK";"Shut Down";"k-pop, k-pop girl group";"Pop";"BORN PINK";"C";175889;76;0,00412;0,038;0,184;0;0,686;110,058;3;-5,102;0,82;0,668
"3ko9jEHNt4O5fjKN65ULJp";"Ariana Grande";"shut up";"dance pop, pop";"Pop";"Positions";"C";157710;56;0,801;0,0312;0,0946;0;0,462;127,698;4;-5,308;0,499;0,599
"4kbj5MwxO1bq9wjT5g9HaA";"WALK THE MOON";"Shut Up and Dance";"dance rock, indie poptimism, modern alternative rock, modern rock, pop rock, rock";"Rock";"TALKING IS HARD";"Cs";199080;79;0,00701;0,0619;0,257;0;0,866;128,038;4;-3,804;0,578;0,619
"2nG54Y4a3sH9YpfxMolOyi";"Twenty One Pilots";"Shy Away";"modern rock, rock";"Rock";"Scaled And Icy";"A";175044;67;0,000818;0,0316;0,238;0,0739;0,856;96,966;4;-5,242;0,588;0,635
"1zaDh3qaGSeSmulNyWlUxm";"Bad Bunny";"SI ELLA SALE";"reggaeton, trap latino, urbano latino";"Reggaeton";"LAS QUE NO IBAN A SALIR";"G";143240;56;0,0589;0,123;0,107;0,00991;0,727;147,967;4;-7,397;0,869;0,92
"35wvL50xvKpCHEJPxLOLPI";"Bad Bunny";"Si Estuviésemos Juntos";"reggaeton, trap latino, urbano latino";"Reggaeton";"X 100PRE";"Cs";169247;78;0,0626;0,0789;0,152;5,14e-05;0,594;171,854;4;-6,813;0,672;0,158
"3lCbsHaN1wCxyDzcNN2x4N";"Migrantes";"Si Me Tomo Una Cerveza";"cumbia pop, previa";"Pop";"Si Me Tomo una Cerveza";"Cs";182198;67;0,186;0,0563;0,156;0;0,612;85,081;4;-6,899;0,721;0,86
"0wLqXnCLseMice1Hwq6yLz";"Juan Magán";"Si No Te Quisiera";"electro latino, latin pop, reggaeton, urbano latino";"Pop";"The King Is Back";"C";185480;56;0,181;0,0706;0,0669;0;0,869;128;4;-2,727;0,707;0,774
"6bQ5823aHmFVKLZW8E7rRo";"Duki";"Si Quieren Frontear";"argentine hip hop, trap argentino, trap latino, trap triste, urbano latino";"HipHop";"Si Quieren Frontear";"As";200337;67;0,125;0,23;0,209;0;0,837;81,536;4;-3,247;0,789;0,476
"5KbBGUpIZd6gVFUU8tqYiQ";"Myke Towers";"Si Se Da";"reggaeton, trap latino, urbano latino";"Reggaeton";"Si Se Da";"B";237013;57;0,374;0,326;0,0877;0;0,71;93,977;4;-5,523;0,83;0,703
"6K5BsR04ijf3FHNzjbaagD";"Myke Towers";"Si Se Da - Remix";"reggaeton, trap latino, urbano latino";"Reggaeton";"Si Se da Remix";"B";332240;72;0,441;0,299;0,13;0;0,672;93,999;4;-5,612;0,817;0,774
"7MRU4vOkywuhZ9kbFiPuiu";"Daddy Yankee";"Si Supieras";"latin hip hop, reggaeton, urbano latino";"HipHop";"Si Supieras";"A";241880;67;0,291;0,115;0,104;0;0,894;184,019;4;-1,681;0,691;0,623
"02jLfqc9gMo8PkHEGHY3OT";"Feid";"Si Te La Encuentras Por Ahí";"colombian pop, pop reggaeton, reggaeton colombiano, urbano latino";"Pop";"Si Te La Encuentras Por Ahí";"Gs";191573;74;0,151;0,076;0,128;5,87e-05;0,576;171,945;4;-3,552;0,743;0,455
"6Y4PDQv4XjYjHLeLmvyOt0";"Sech";"Si Te Vas";"panamanian pop, reggaeton, urbano latino";"Pop";"Si Te Vas";"C";204906;59;0,0933;0,132;0,143;4,56e-06;0,644;174,101;4;-4,124;0,73;0,554
"4yN6xPLopmTLvc27pO9LIE";"Nicky Jam";"Si Tú La Ves (feat. Wisin)";"latin hip hop, reggaeton, urbano latino";"HipHop";"Fénix";"F";221026;61;0,204;0,093;0,0722;0;0,731;177,912;4;-5,119;0,685;0,786
"2joKSGkqac0LIwYG9Ghrwq";"J Balvin";"Si Tu Novio Te Deja Sola";"reggaeton, reggaeton colombiano, urbano latino";"Reggaeton";"Si Tu Novio Te Deja Sola";"Ds";243560;70;0,519;0,0711;0,0981;0;0,46;121,927;4;-9,498;0,718;0,52
"41wtwzCZkXwpnakmwJ239F";"Bad Bunny";"Si Veo a Tu Mamá";"reggaeton, trap latino, urbano latino";"Reggaeton";"YHLQMDLG";"D";170971;78;0,402;0,0646;0,134;4,81e-06;0,603;129,928;4;-5,313;0,9;0,824
"58kZ9spgxmlEznXGu6FPdQ";"The Chainsmokers";"Sick Boy";"dance pop, edm, electropop, pop, pop dance, tropical house";"Pop";"Sick Boy";"B";193200;64;0,109;0,0531;0,12;0;0,577;89,996;4;-7,518;0,663;0,454
"2xLMifQCjDGFmkHkpNLD9h";"Travis Scott";"SICKO MODE";"rap, slap house";"Rap";"ASTROWORLD";"Gs";312820;78;0,00513;0,222;0,124;0;0,73;155,008;4;-3,714;0,834;0,446
"0u695M7KyzXaPIjpEbxOkB";"Travis Scott";"SICKO MODE - Skrillex Remix";"rap, slap house";"Rap";"SICKO MODE (Skrillex Remix)";"Cs";304512;55;0,0214;0,172;0,14;0;0,833;155,051;4;-3,356;0,651;0,443
"2cebGDEkFRmNxMWcNJn6v8";"Pink Floyd";"Side 1, Pt. 1: Things Left Unsaid";"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock";"Rock";"The Endless River";"Ds";266733;35;0,957;0,0365;0,19;0,891;0,118;65,898;4;-23,409;0,241;0,0325
"6jEbXVZywyaJnEiBI3GsrH";"Pink Floyd";"Side 1, Pt. 2: It's What We Do";"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock";"Rock";"The Endless River";"E";377306;35;0,516;0,0312;0,627;0,756;0,334;144,525;3;-14,984;0,294;0,0457
"4naSB82Lzv9R6s0ZRZ8Q8W";"Pink Floyd";"Side 1, Pt. 3: Ebb And Flow";"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock";"Rock";"The Endless River";"C";114560;33;0,992;0,0363;0,256;0,887;0,0357;72,024;4;-26,315;0,156;0,049
"5FIKKxTv8FnAjtgAheU862";"Pink Floyd";"Side 2, Pt. 1: Sum";"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock";"Rock";"The Endless River";"E";288360;32;0,0357;0,0518;0,671;0,857;0,493;112,044;4;-16,054;0,511;0,0952
"5Cs8YMRH3hfaLK4HPUFe9l";"Pink Floyd";"Side 3, Pt. 4: Allons-y (1)";"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock";"Rock";"The Endless River";"E";117280;37;0,17;0,0343;0,359;0,761;0,56;113,142;4;-13,781;0,529;0,312
"0bGLvHd0ApdT4t0shCfpzG";"The Chainsmokers";"Side Effects";"dance pop, edm, electropop, pop, pop dance, tropical house";"Pop";"Sick Boy";"Gs";172746;54;0,00217;0,033;0,466;0;0,711;110,01;4;-6,758;0,669;0,544
"0203aGEIzVVlmvQ8lX4fmV";"Jack Harlow";"Side Piece";"deep underground hip hop, kentucky hip hop, pop, rap";"Pop";"Come Home The Kids Miss You";"F";234117;55;0,494;0,281;0,116;0,000267;0,526;101,954;4;-8,561;0,667;0,503
"44ONERBHALxftQNWq6dmyd";"Ariana Grande";"Side To Side";"dance pop, pop";"Pop";"Dangerous Woman";"Fs";226160;72;0,0513;0,229;0,235;0;0,736;159,174;4;-5,84;0,65;0,612
"4h90qkbnW1Qq6pBhoPvwko";"The Weeknd";"Sidewalks";"canadian contemporary r&b, canadian pop, pop";"Pop";"Starboy";"Cs";231360;70;0,147;0,0628;0,348;0;0,72;149,828;4;-5,136;0,542;0,623
"4CyCHkhRsDXUeP5K4Y3xjU";"Apache 207";"Sie ruft";"german hip hop";"HipHop";"Treppenhaus";"Cs";152013;59;0,482;0,0881;0,105;0,00628;0,507;130,009;4;-7,336;0,819;0,634
"5Ohxk2dO5COHF1krpoPigN";"Harry Styles";"Sign of the Times";"pop";"Pop";"Harry Styles";"F";340706;80;0,0275;0,0313;0,109;0;0,595;119,972;4;-4,63;0,516;0,222
"6Na5uKk5SsqZimk0hAWo8y";"Drake";"Signs";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"Signs";"C";234373;62;0,108;0,054;0,112;0,00578;0,735;107,374;4;-4,204;0,794;0,223
"6QSWXB6W1FmL0g9dlCrinY";"J Balvin";"Sigo Extrañándote";"reggaeton, reggaeton colombiano, urbano latino";"Reggaeton";"Energía";"B";201280;31;0,154;0,211;0,212;0,000115;0,859;93,016;4;-4,232;0,896;0,938
"0bBd6K5X4W7t9GyXcaVOA7";"J Balvin";"Sigue";"reggaeton, reggaeton colombiano, urbano latino";"Reggaeton";"Sigue/Forever My Love";"G";159386;65;0,0515;0,0668;0,19;2,75e-05;0,641;87,99;4;-4,494;0,889;0,588
"5Y9fnynLlIvqtM710MHzfz";"Ozuna";"Síguelo Bailando";"puerto rican pop, reggaeton, trap latino, urbano latino";"Pop";"Odisea";"A";226800;65;0,165;0,0607;0,0937;3,97e-05;0,664;98,015;4;-7,11;0,855;0,626
"7F7kL3i6SDEIbDcoJZGiig";"Daddy Yankee";"Sígueme Y Te Sigo";"latin hip hop, reggaeton, urbano latino";"HipHop";"Sígueme Y Te Sigo";"Cs";209786;62;0,069;0,0428;0,756;6,39e-05;0,878;100,025;4;-3,604;0,736;0,663
"7sQKy5vlPQllr0k9IjYJv3";"Arcángel";"Sigues Con El";"latin hip hop, reggaeton, urbano latino";"HipHop";"Sigues Con El";"A";226532;65;0,11;0,113;0,0734;0,000529;0,668;87,972;4;-2,957;0,883;0,676
"4Pu0a2TuHOYtI4CCE3HEXI";"Arcángel";"Sigues Con El - Remix";"latin hip hop, reggaeton, urbano latino";"HipHop";"Sigues Con El (Remix)";"Cs";189566;61;0,102;0,298;0,0872;2,61e-06;0,693;175,994;4;-2,97;0,747;0,736
"1ZnA4VYOlYIShuGt60LmCs";"Kanye West";"Siiiiiiiiilver Surffffeeeeer Intermission";"chicago rap, rap";"Rap";"The Life Of Pablo";"A";56560;46;0,982;0,881;0,11;0,000203;0,409;72,623;4;-11,917;0,788;0,925
"7vGuf3Y35N4wmASOKLUVVU";"Marshmello";"Silence";"brostep, dance pop, edm, pop, pop dance, progressive electro house";"Pop";"Silence";"E";180822;77;0,256;0,0853;0,17;4,96e-06;0,761;141,971;4;-3,093;0,52;0,286
"3lzUeaCbcCDB5IXYfqWRlF";"Kendrick Lamar";"Silent Hill";"conscious hip hop, hip hop, rap, west coast rap";"HipHop";"Mr. Morale & The Big Steppers";"Cs";220779;71;0,438;0,0767;0,137;3,19e-05;0,577;140,07;4;-6,737;0,907;0,801
"1N5cFf4F9LNfov7GCGWpQc";"Michael Bublé";"Silent Night";"adult standards, canadian pop, jazz pop, lounge";"Pop";"Christmas (Deluxe Special Edition)";"G";227520;54;0,959;0,0308;0,103;0,0237;0,124;80,986;3;-14,542;0,24;0,113
"07QfuFPazJYuzRtcWW0U2y";"Carpenters";"Silent Night";"adult standards, mellow gold, soft rock";"Rock";"Christmas Portrait (Special Edition/Reissue)";"E";201040;57;0,947;0,0353;0,0844;0,00106;0,158;85,174;3;-17,011;0,17;0,134
"1sFWEpf1aPYN576LS1aa4Y";"Mariah Carey";"Silent Night";"dance pop, urban contemporary";"Pop";"Merry Christmas";"As";219293;60;0,812;0,0343;0,113;0;0,363;174,903;3;-11,667;0,172;0,236
"4NZbPrU6m82JLWe83alLkm";"Il Volo";"Silent Night";"italian progressive rock, operatic pop";"Rock";"Buon Natale: The Christmas Album";"Ds";212720;16;0,893;0,0331;0,0916;0,0027;0,412;74,145;5;-8,424;0,103;0,114
"06h3McKzmxS8Bx58USHiMq";"Avicii";"Silhouettes - Original Radio Edit";"dance pop, edm, pop, pop dance, pop rap";"Pop";"Silhouettes";"F";211880;61;0,155;0,0545;0,121;0,0562;0,8;128,074;4;-6,235;0,605;0,836
"4K09vJ27xCOreumtSuU6Ao";"Bruno Mars";"Silk Sonic Intro";"dance pop, pop";"Pop";"An Evening With Silk Sonic";"Cs";63060;53;0,097;0,0759;0,617;3,91e-06;0,553;114,993;4;-8,702;0,696;0,674
"5egD7A5x9AHdVO2fMo3Wbo";"Lil Uzi Vert";"Silly Watch";"melodic rap, philly rap, rap, trap";"Rap";"Eternal Atake";"Gs";195692;69;0,0298;0,286;0,0851;0;0,535;130,117;4;-6,238;0,903;0,157
"5J2WS2OXGBjs1fIISV2HjD";"Michael Bublé";"Silver Bells";"adult standards, canadian pop, jazz pop, lounge";"Pop";"Michael Bublé's Cozy Christmas";"G";187893;23;0,91;0,0293;0,101;0;0,199;98,132;3;-10,437;0,438;0,428
"2moHnkHTSXBe9KjvPSQJvg";"Hayley Williams";"Simmer";"art pop, indie pop";"Pop";"Petals For Armor";"G";266115;50;0,218;0,0431;0,118;0,00257;0,599;109,978;4;-7,417;0,79;0,362
"4L9Ds4mpD3SuYoWwFUlv16";"Florida Georgia Line";"Simple";"contemporary country, country, country pop, country road, modern country rock";"Rock";"Can't Say I Ain't Country";"Ds";185200;67;0,0791;0,0973;0,15;0;0,882;199,811;4;-3,717;0,362;0,864
"1lNEXDlxVhsWaq2DLBUDgC";"Kacey Musgraves";"simple times";"country dawn, pop, texas country";"Pop";"star-crossed";"Cs";167120;53;0,628;0,0846;0,0837;0;0,713;80,043;4;-6,484;0,654;0,694
"73r3kYaMRJT3nZpsw6xclU";"Lauv";"Sims";"dance pop, electropop, pop";"Pop";"~how i'm feeling~";"D";155080;38;0,556;0,393;0,0635;0;0,373;99,217;4;-9,139;0,575;0,502
"1Jl21sidRpEdlVBvYbssLx";"Young Thug";"Sin (feat. Jaden Smith)";"atl hip hop, atl trap, gangster rap, hip hop, melodic rap, pop rap, rap, southern hip hop, trap";"Pop";"On the Run";"B";202533;53;0,00544;0,165;0,274;0;0,385;125,995;4;-11,767;0,889;0,235
"2ijef6ni2amuunRoKTlgww";"Becky G";"Sin Pijama";"dance pop, latin pop, latin viral pop, pop, rap latina, reggaeton";"Pop";"Sin Pijama";"B";188560;64;0,354;0,0464;0,104;2,93e-05;0,745;94,014;4;-3,695;0,791;0,82
"1Y62KpDaP5MEL43ZcI6IaG";"Quevedo";"SIN SEÑAL";"rap canario, urbano latino";"Rap";"SIN SEÑAL";"B";185084;78;0,333;0,0422;0,105;0,00792;0,851;117,992;4;-3,314;0,822;0,749
"5JUu0unA8VwhTZ9LkMWUVI";"Drake";"Since Way Back";"canadian hip hop, canadian pop, hip hop, rap, toronto rap";"Pop";"More Life";"C";368035;55;0,348;0,13;0,209;9,55e-06;0,266;153,294;4;-11,121;0,468;0,222
"6HguG9HRb1Ke1bhihfE4m8";"The 1975";"Sincerity Is Scary";"modern alternative rock, modern rock, pop, rock";"Rock";"A Brief Inquiry Into Online Relationships";"D";225955;63;0,0495;0,0283;0,075;8,18e-06;0,524;91,027;4;-5,178;0,664;0,475
"0zzsyWc45eUcSjw4FNHxeN";"Lady Gaga";"Sine From Above (with Elton John)";"art pop, dance pop, pop";"Pop";"Chromatica";"C";244880;51;0,158;0,0488;0,68;9,84e-06;0,792;122,965;4;-5,746;0,642;0,0903
"6K8qKeWo5MsFED7wCR6Kop";"Ed Sheeran";"Sing";"pop, uk pop";"Pop";"x (Deluxe Edition)";"Gs";235382;66;0,304;0,0472;0,0601;1,22e-06;0,67;119,988;4;-4,451;0,818;0,939
